3877500 279.717220 18.585809 261.131411	1551 22.689441204071045 31.925734519958496 21.247440338134766 24.288463592529297 19.426176071166992 25.795684814453125 30.811540603637695 33.0399284362793
3880000 279.899896 14.615117 265.284779	1552 22.71651792526245 32.013206481933594 21.537368774414063 23.5781192779541 19.919475555419922 25.83110809326172 31.29224395751953 32.734169006347656
3882500 280.083194 17.513451 262.569743	1553 22.89280939102173 32.29851722717285 22.264020919799805 23.88587188720703 20.006736755371094 25.414608001708984 31.73101043701172 32.866024017333984
3885000 280.248746 13.519571 266.729175	1554 23.31436014175415 32.895341873168945 23.132221221923828 24.48113441467285 19.79472541809082 25.8493595123291 32.39900207519531 33.39168167114258
3887500 280.392327 18.949870 261.442457	1555 22.596006870269775 31.835026741027832 21.361658096313477 24.096269607543945 19.619504928588867 25.306594848632813 31.161165237426758 32.508888244628906
3890000 280.556789 19.857498 260.699291	1556 23.17065954208374 32.630537033081055 21.94295310974121 24.85979652404785 19.906906127929688 25.97298240661621 31.709178924560547 33.55189514160156
3892500 280.691982 18.159101 262.532881	1557 23.00518035888672 32.38632106781006 21.132753372192383 24.240720748901367 20.487905502319336 26.15934181213379 31.229555130004883 33.543087005615234
3895000 280.839485 14.509382 266.330102	1558 22.99251651763916 32.37463855743408 21.71086311340332 24.486934661865234 19.597475051879883 26.174793243408203 31.327016830444336 33.42226028442383
3897500 280.999832 23.691844 257.307988	1559 22.9221453666687 32.305959701538086 21.66047477722168 24.217369079589844 20.30333709716797 25.507400512695313 31.087764739990234 33.52415466308594
3900000 281.176512 22.950434 258.226077	1560 23.094497203826904 32.527639389038086 21.336647033691406 24.757549285888672 20.585433959960938 25.6983585357666 31.747161865234375 33.3081169128418
3902500 281.305855 10.814977 270.490878	1561 23.55643129348755 33.169891357421875 22.456087112426758 25.14925193786621 20.278533935546875 26.34185218811035 31.505142211914063 34.83464050292969
3905000 281.441440 12.091431 269.350008	1562 23.10265588760376 32.54216480255127 21.764102935791016 25.187673568725586 20.387882232666016 25.070964813232422 31.557355880737305 33.526973724365234
3907500 281.583680 15.083063 266.500618	1563 22.6524600982666 31.887455940246582 20.795103073120117 24.36474609375 20.037858963012695 25.412132263183594 31.099546432495117 32.67536544799805
3910000 281.752793 21.684420 260.068373	1564 22.500978469848633 31.637167930603027 20.382558822631836 24.104455947875977 20.083209991455078 25.43368911743164 29.763776779174805 33.51055908203125
3912500 281.926436 15.527872 266.398564	1565 22.764187812805176 31.955034255981445 20.368602752685547 24.782495498657227 19.443801879882813 26.461851119995117 30.801151275634766 33.108917236328125
3915000 282.107046 18.728507 263.378539	1566 22.597776889801025 31.793163299560547 20.504844665527344 24.27718162536621 20.272632598876953 25.336448669433594 30.578022003173828 33.008304595947266
3917500 282.264631 18.674534 263.590098	1567 22.60314130783081 31.83509922027588 20.682636260986328 23.80513572692871 20.381446838378906 25.543346405029297 30.999601364135742 32.670597076416016
3920000 282.455518 12.475598 269.979920	1568 22.545998096466064 31.690921783447266 20.253286361694336 24.458499908447266 19.803016662597656 25.669189453125 31.010395050048828 32.3714485168457
3922500 282.602876 21.454821 261.148056	1569 22.685769081115723 31.946175575256348 20.414508819580078 24.011205673217773 20.836074829101563 25.481287002563477 31.659276962280273 32.23307418823242
3925000 282.774571 28.096953 254.677618	1570 22.615650177001953 31.821080207824707 20.563161849975586 23.636625289916992 20.2978458404541 25.964967727661133 31.25779151916504 32.384368896484375
3927500 282.956598 17.553123 265.403475	1571 23.297144412994385 32.81776809692383 20.893535614013672 24.35507583618164 21.91336441040039 26.026601791381836 31.782772064208984 33.85276412963867
3930000 283.139674 14.793807 268.345867	1572 23.25135850906372 32.7801628112793 22.35004997253418 24.204313278198242 20.43990135192871 26.01116943359375 31.124801635742188 34.435523986816406
3932500 283.284473 15.591366 267.693107	1573 23.18209409713745 32.68645477294922 22.02120018005371 24.128175735473633 20.761079788208008 25.817920684814453 31.474159240722656 33.89875030517578
3935000 283.433502 19.258101 264.175401	1574 23.240653038024902 32.72565460205078 21.59187126159668 24.839473724365234 20.462120056152344 26.06914710998535 31.981307983398438 33.470001220703125
3937500 283.604323 22.798102 260.806221	1575 22.938138484954834 32.27003574371338 20.709543228149414 23.586023330688477 20.6032657623291 26.853721618652344 30.98128318786621 33.55878829956055
3940000 283.772653 20.194665 263.577988	1576 23.014895915985107 32.43648624420166 21.873563766479492 24.237571716308594 20.034643173217773 25.91380500793457 31.422849655151367 33.45012283325195
3942500 283.928274 22.025623 261.902651	1577 23.301676750183105 32.86880111694336 21.949235916137695 23.561466217041016 21.03215980529785 26.66384506225586 31.897865295410156 33.83973693847656
3945000 284.089393 13.564949 270.524444	1578 22.864582061767578 32.19172763824463 20.795528411865234 23.642122268676758 20.704185485839844 26.316492080688477 31.02021598815918 33.36323928833008
3947500 284.252264 17.214460 267.037804	1579 23.139220237731934 32.649800300598145 21.92523765563965 23.759578704833984 20.93214988708496 25.93991470336914 31.969552993774414 33.330047607421875
3950000 284.400170 23.237454 261.162716	1580 23.125737190246582 32.612921714782715 20.947874069213867 24.116294860839844 22.109142303466797 25.32963752746582 31.942808151245117 33.28303527832031
3952500 284.558230 24.642722 259.915509	1581 22.98393964767456 32.362586975097656 21.048532485961914 24.176034927368164 20.483604431152344 26.22758674621582 32.09052658081055 32.634647369384766
3955000 284.725688 23.911564 260.814124	1582 22.720466136932373 31.964381217956543 20.779027938842773 24.18378448486328 20.140283584594727 25.77876853942871 31.115976333618164 32.81278610229492
3957500 284.903903 21.550771 263.353132	1583 22.759466648101807 32.105135917663574 22.033580780029297 23.661714553833008 19.5748348236084 25.767736434936523 31.338342666625977 32.87192916870117
3960000 285.099349 19.131997 265.967352	1584 22.792858123779297 32.140647888183594 21.40179443359375 23.60630226135254 20.409265518188477 25.754070281982422 31.69342803955078 32.587867736816406
3962500 285.295460 32.164339 253.131120	1585 23.103629112243652 32.54299354553223 21.062454223632813 24.329248428344727 20.992538452148438 26.030275344848633 32.09858703613281 32.98740005493164
3965000 285.501248 28.089012 257.412235	1586 22.510645389556885 31.697178840637207 20.762981414794922 23.98072052001953 19.964990615844727 25.33388900756836 31.172529220581055 32.22182846069336
3967500 285.697938 22.250844 263.447093	1587 22.840255737304688 32.20755958557129 21.375141143798828 23.797584533691406 21.075664520263672 25.112632751464844 32.29059600830078 32.1245231628418
3970000 285.875500 24.639941 261.235559	1588 22.76073408126831 32.067307472229004 21.102962493896484 24.383081436157227 20.653289794921875 24.903602600097656 31.642305374145508 32.4923095703125
3972500 286.037729 14.005005 272.032724	1589 23.119345664978027 32.59796905517578 21.96019172668457 24.60112762451172 20.645708084106445 25.270355224609375 32.497676849365234 32.69826126098633
3975000 286.213901 15.302875 270.911026	1590 23.368950843811035 32.926034927368164 22.17858123779297 24.44823455810547 20.57290267944336 26.276084899902344 32.76152801513672 33.09054183959961
3977500 286.380780 13.210160 273.170619	1591 23.61681079864502 33.31667900085449 22.63370704650879 24.350879669189453 21.015405654907227 26.46725082397461 33.071048736572266 33.56230926513672
3980000 286.514137 14.629787 271.884350	1592 23.670226573944092 33.35186958312988 22.276010513305664 24.771318435668945 21.156463623046875 26.477113723754883 33.12656784057617 33.577171325683594
3982500 286.641916 9.234067 277.407850	1593 23.177279472351074 32.70056629180908 22.39789581298828 24.321298599243164 20.649560928344727 25.340362548828125 31.993425369262695 33.40770721435547
3985000 286.782206 14.905403 271.876803	1594 23.167142391204834 32.64278221130371 21.60611343383789 24.727371215820313 21.16070556640625 25.174379348754883 31.906482696533203 33.37908172607422
3987500 286.928621 12.803565 274.125056	1595 23.390050888061523 32.93502235412598 22.21268081665039 25.551010131835938 20.94911766052246 24.847394943237305 32.608036041259766 33.26200866699219
3990000 287.067625 13.457276 273.610349	1596 23.08806085586548 32.532466888427734 21.29570960998535 24.203975677490234 21.13072395324707 25.721834182739258 32.04547882080078 33.01945495605469
3992500 287.219148 14.699930 272.519218	1597 23.400242805480957 32.99507522583008 22.132402420043945 24.42162322998047 21.462215423583984 25.58473014831543 32.90073776245117 33.089412689208984
3995000 287.353594 11.282812 276.070781	1598 23.65709686279297 33.27462387084961 21.522686004638672 25.639144897460938 21.61211585998535 25.854440689086914 32.82014465332031 33.729103088378906
3997500 287.491881 5.772090 281.719791	1599 23.56938076019287 33.18912124633789 21.563154220581055 25.25128746032715 21.66122817993164 25.80185317993164 32.57767105102539 33.80057144165039
4000000 287.609499 8.190037 279.419463	1600 23.15999698638916 32.55062484741211 20.531389236450195 25.10567283630371 21.802875518798828 25.200050354003906 32.023441314697266 33.07780838012695
4002500 287.727199 11.025554 276.701646	1601 23.039815425872803 32.3983039855957 20.77204132080078 25.134578704833984 20.806747436523438 25.445894241333008 32.48196792602539 32.314640045166016
4005000 287.852841 13.937136 273.915705	1602 23.10992431640625 32.50852966308594 20.919483184814453 24.853759765625 20.759302139282227 25.90715217590332 31.793533325195313 33.22352600097656
4007500 288.001454 16.501186 271.500268	1603 23.32651996612549 32.879493713378906 21.392738342285156 24.285079956054688 21.993505477905273 25.634756088256836 32.856815338134766 32.90217208862305
4010000 288.140033 12.840319 275.299714	1604 23.40646982192993 32.97140693664551 21.526607513427734 24.31150245666504 21.485382080078125 26.302387237548828 31.604373931884766 34.33843994140625
4012500 288.263262 12.799014 275.464248	1605 23.566258907318115 33.21205711364746 22.1790771484375 25.139772415161133 21.37660789489746 25.569578170776367 32.55890655517578 33.86520767211914
4015000 288.393963 12.293586 276.100377	1606 23.486780643463135 33.108449935913086 21.359495162963867 25.16132164001465 22.15032958984375 25.275976181030273 32.75407028198242 33.46282958984375
4017500 288.491808 13.654711 274.837097	1607 23.448269844055176 33.05683517456055 21.801483154296875 24.972688674926758 21.780071258544922 25.23883628845215 32.25878143310547 33.854888916015625
4020000 288.611051 11.145999 277.465052	1608 22.914534091949463 32.272385597229004 21.233543395996094 24.003421783447266 20.90443229675293 25.516738891601563 31.567655563354492 32.977115631103516
4022500 288.758764 12.725522 276.033241	1609 23.112525463104248 32.56457328796387 22.170209884643555 24.014734268188477 20.62517738342285 25.63998031616211 31.513874053955078 33.615272521972656
4025000 288.928015 12.423396 276.504618	1610 23.43563461303711 33.034231185913086 21.821701049804688 24.53148078918457 22.05644416809082 25.33291244506836 32.278343200683594 33.79011917114258
4027500 289.072956 14.310659 274.762297	1611 23.047301769256592 32.41485404968262 21.0446834564209 24.110795974731445 21.005762100219727 26.027965545654297 32.11286926269531 32.71683883666992
4030000 289.190353 10.195563 278.994790	1612 22.92697763442993 32.31812858581543 21.576921463012695 24.003524780273438 21.0146484375 25.112815856933594 32.23042678833008 32.40583038330078
4032500 289.336241 10.982451 278.353789	1613 22.691606044769287 32.015746116638184 21.45420265197754 23.279003143310547 20.666187286376953 25.36703109741211 31.380746841430664 32.6507453918457
4035000 289.492150 14.020948 275.471202	1614 22.995243072509766 32.37170600891113 21.562593460083008 23.522932052612305 20.798311233520508 26.097135543823242 31.786514282226563 32.9568977355957
4037500 289.651278 11.358879 278.292399	1615 22.94946813583374 32.329769134521484 21.540130615234375 23.980499267578125 20.790706634521484 25.486536026000977 31.952556610107422 32.70698165893555
4040000 289.820061 8.216706 281.603355	1616 22.91791343688965 32.32703971862793 21.596914291381836 23.889076232910156 21.44477081298828 24.74089241027832 32.18973922729492 32.46434020996094
4042500 289.970427 13.876095 276.094332	1617 23.260148525238037 32.8087100982666 21.2835750579834 24.287246704101563 22.541208267211914 24.928564071655273 32.2012939453125 33.4161262512207
4045000 290.108337 12.262078 277.846260	1618 23.22742223739624 32.68679237365723 21.493263244628906 24.029054641723633 21.88908576965332 25.4982852935791 32.13760757446289 33.23597717285156
4047500 290.249121 11.631009 278.618112	1619 22.78379249572754 32.05807971954346 20.500822067260742 24.110517501831055 21.041316986083984 25.482513427734375 31.71906852722168 32.397090911865234
4050000 290.389424 17.296835 273.092589	1620 22.936323165893555 32.28326416015625 21.1706600189209 24.666837692260742 20.652772903442383 25.255022048950195 32.09745407104492 32.46907424926758
4052500 290.551065 17.322510 273.228554	1621 23.057653427124023 32.311909675598145 19.557758331298828 23.82207489013672 22.33295440673828 26.517826080322266 33.022701263427734 31.601118087768555
4055000 290.696383 15.042585 275.653797	1622 23.44097137451172 33.00087356567383 20.92856216430664 24.661380767822266 22.43295669555664 25.740985870361328 32.9427604675293 33.05898666381836
4057500 290.848108 14.066028 276.782080	1623 23.059211254119873 32.46248435974121 20.01397705078125 23.93501091003418 22.872182846069336 25.415674209594727 32.09726333618164 32.82770538330078
4060000 291.005239 19.607623 271.397616	1624 23.18580722808838 32.597604751586914 20.296730041503906 24.678497314453125 21.831825256347656 25.936176300048828 32.70066833496094 32.49454116821289
4062500 291.151236 10.127142 281.024094	1625 22.934273719787598 32.243452072143555 20.20257568359375 24.060386657714844 21.88014030456543 25.593992233276367 32.48613739013672 32.00076675415039
4065000 291.295619 17.194765 274.100854	1626 22.89214849472046 32.19892692565918 20.68263053894043 23.981523513793945 21.025997161865234 25.878442764282227 32.26217269897461 32.13568115234375
4067500 291.433646 15.462900 275.970746	1627 23.0178542137146 32.41069030761719 21.543134689331055 23.32567024230957 21.45507049560547 25.747541427612305 32.118873596191406 32.70250701904297
4070000 291.596913 13.875230 277.721683	1628 23.433218002319336 32.96664619445801 21.189193725585938 24.218765258789063 22.610023498535156 25.714889526367188 32.63451385498047 33.29877853393555
4072500 291.777681 18.418689 273.358992	1629 23.145806312561035 32.55618667602539 21.368215560913086 23.68748664855957 21.42281723022461 26.104705810546875 32.56422424316406 32.54814910888672
4075000 291.921656 13.846572 278.075084	1630 22.840375900268555 32.11942958831787 21.224693298339844 23.13734245300293 21.634870529174805 25.36459732055664 31.233373641967773 33.00548553466797
4077500 292.067949 16.399016 275.668933	1631 22.90508460998535 32.268784523010254 20.8260555267334 23.50682258605957 21.93297004699707 25.354490280151367 31.46946144104004 33.06810760498047
4080000 292.228236 16.947127 275.281109	1632 22.831623077392578 32.1179895401001 20.124361038208008 24.487878799438477 21.881248474121094 24.833003997802734 31.326242446899414 32.90973663330078
4082500 292.373373 13.439331 278.934042	1633 22.870774269104004 32.26250076293945 20.912357330322266 24.233150482177734 22.03737449645996 24.300214767456055 31.968196868896484 32.55680465698242
4085000 292.521890 10.836466 281.685424	1634 23.00161075592041 32.383460998535156 21.015417098999023 24.123870849609375 21.671894073486328 25.195261001586914 32.83225631713867 31.93466567993164
4087500 292.678373 20.310350 272.368022	1635 23.04424810409546 32.45143699645996 20.95790672302246 23.834400177001953 22.187957763671875 25.196727752685547 32.40971374511719 32.493160247802734
4090000 292.844073 15.463008 277.381065	1636 23.13558864593506 32.61913871765137 21.190820693969727 23.894306182861328 22.24159812927246 25.21562957763672 32.30420684814453 32.9340705871582
4092500 293.013263 20.368552 272.644711	1637 22.739884853363037 31.994972229003906 20.066560745239258 23.816734313964844 21.47769546508789 25.598548889160156 31.626869201660156 32.363075256347656
4095000 293.201789 15.571157 277.630632	1638 23.388497352600098 32.893043518066406 21.28778648376465 24.085079193115234 21.89128303527832 26.289840698242188 33.257102966308594 32.52898406982422
4097500 293.327667 15.159033 278.168634	1639 22.904598236083984 32.26436424255371 21.575668334960938 23.05414390563965 21.47734260559082 25.51123809814453 32.38465118408203 32.14407730102539
4100000 293.459206 15.635513 277.823693	1640 22.736284255981445 31.966211318969727 20.96784210205078 24.401639938354492 20.702701568603516 24.872953414916992 31.876567840576172 32.05585479736328
4102500 293.619784 18.356596 275.263187	1641 22.70324993133545 31.989846229553223 21.227249145507813 23.396486282348633 21.29069709777832 24.89856719970703 32.592220306396484 31.38747215270996
4105000 293.799342 14.511719 279.287623	1642 23.292463302612305 32.73190116882324 21.1477108001709 24.410669326782227 21.593095779418945 26.01837730407715 33.4437255859375 32.020076751708984
4107500 293.967395 14.092163 279.875232	1643 23.263532638549805 32.710166931152344 21.17945098876953 24.727188110351563 21.30611228942871 25.841379165649414 33.3245964050293 32.09573745727539
4110000 294.128179 14.658728 279.469451	1644 23.52328634262085 33.10455131530762 21.552520751953125 24.50831413269043 21.718358993530273 26.31395149230957 33.34931182861328 32.85979080200195
4112500 294.276731 13.865337 280.411394	1645 23.237353324890137 32.65506935119629 21.28864860534668 23.865436553955078 21.664037704467773 26.131290435791016 31.87523651123047 33.43490219116211
4115000 294.454516 18.621397 275.833119	1646 23.435007095336914 32.94070816040039 21.317516326904297 25.205835342407227 21.522947311401367 25.693729400634766 32.856956481933594 33.02445983886719
4117500 294.632191 13.251196 281.380995	1647 23.38160276412964 32.86162185668945 21.342802047729492 24.8579158782959 21.22881507873535 26.096878051757813 32.53068923950195 33.19255447387695
4120000 294.791732 12.373527 282.418205	1648 23.39229917526245 32.86016273498535 21.313528060913086 24.49983024597168 21.376808166503906 26.379030227661133 32.18288040161133 33.537445068359375
4122500 294.940537 16.113718 278.826818	1649 23.265063285827637 32.729726791381836 21.86494255065918 24.330705642700195 21.42411994934082 25.44048500061035 32.36398696899414 33.09546661376953
4125000 295.089944 16.704047 278.385897	1650 23.653935432434082 33.22062301635742 21.993471145629883 24.541723251342773 21.89202117919922 26.188526153564453 31.996944427490234 34.44430160522461
4127500 295.256856 14.043893 281.212962	1651 23.385294914245605 32.90952491760254 21.79441261291504 23.819839477539063 21.92974853515625 25.99717903137207 33.164066314697266 32.65498352050781
4130000 295.441228 13.270312 282.170915	1652 23.510366916656494 33.02502250671387 21.712635040283203 24.392427444458008 21.724607467651367 26.2117977142334 32.57901382446289 33.471031188964844
4132500 295.622639 16.366503 279.256137	1653 23.171567916870117 32.602012634277344 21.849971771240234 23.712114334106445 21.55889892578125 25.56528663635254 32.0571174621582 33.146907806396484
4135000 295.801360 11.941578 283.859782	1654 23.202212810516357 32.618913650512695 21.42739486694336 24.333019256591797 21.414127349853516 25.634309768676758 32.71677017211914 32.52105712890625
4137500 295.992096 20.591338 275.400758	1655 22.67752695083618 31.941457748413086 20.895492553710938 22.966249465942383 20.869247436523438 25.97911834716797 31.786907196044922 32.09600830078125
4140000 296.197539 17.718083 278.479456	1656 23.399219036102295 32.88478660583496 21.144989013671875 24.075870513916016 22.381244659423828 25.99477195739746 33.556358337402344 32.21321487426758
4142500 296.406553 15.368081 281.038472	1657 23.2637939453125 32.64780235290527 20.47468376159668 23.550569534301758 22.27582550048828 26.75409698486328 32.6622314453125 32.63337326049805
4145000 296.581574 18.590115 277.991459	1658 23.425579071044922 32.91306495666504 21.178958892822266 24.323976516723633 22.144332885742188 26.0550479888916 32.146278381347656 33.67985153198242
4147500 296.733988 13.041711 283.692276	1659 23.085967540740967 32.47686958312988 21.55878257751465 23.552276611328125 21.62870979309082 25.604101181030273 32.0898323059082 32.86390686035156
4150000 296.918514 18.073149 278.845364	1660 23.207205772399902 32.61992645263672 21.483776092529297 23.482561111450195 22.084304809570313 25.778181076049805 31.48155975341797 33.75829315185547
4152500 297.090390 19.021319 278.069071	1661 23.83692502975464 33.5413761138916 22.480253219604492 24.324321746826172 22.58501434326172 25.958110809326172 32.70990753173828 34.37284469604492
4155000 297.256864 11.693746 285.563118	1662 23.27921199798584 32.78302478790283 21.493013381958008 23.690509796142578 22.300506591796875 25.6328182220459 31.960752487182617 33.60529708862305
4157500 297.428486 18.148595 279.279892	1663 23.51172637939453 33.0743408203125 21.901500701904297 24.37508201599121 22.26894760131836 25.501375198364258 32.653770446777344 33.494911193847656
4160000 297.598365 15.422318 282.176047	1664 23.025164127349854 32.438076972961426 21.42470359802246 23.789342880249023 21.56772804260254 25.31888198852539 31.966581344604492 32.90957260131836
4162500 297.779345 17.681056 280.098289	1665 23.408588886260986 32.953532218933105 22.434106826782227 23.59325408935547 21.58909797668457 26.01789665222168 31.828519821166992 34.07854461669922
4165000 297.976725 19.534201 278.442524	1666 23.34315776824951 32.868783950805664 21.768186569213867 23.465085983276367 22.283334732055664 25.85602378845215 32.22187805175781 33.515689849853516
4167500 298.172010 18.596265 279.575745	1667 23.107728481292725 32.51588726043701 21.297243118286133 23.244312286376953 21.850452423095703 26.03890609741211 31.367395401000977 33.66437911987305
4170000 298.358060 21.657844 276.700216	1668 23.279080867767334 32.766289710998535 21.410099029541016 23.695974349975586 22.01382827758789 25.996421813964844 31.86729621887207 33.665283203125
4172500 298.532557 25.949299 272.583259	1669 23.200939655303955 32.58227348327637 21.8679256439209 22.77667808532715 21.905467987060547 26.253686904907227 31.547260284423828 33.617286682128906
4175000 298.721222 21.694867 277.026356	1670 23.29044485092163 32.76447868347168 20.787797927856445 23.69732093811035 22.319442749023438 26.35721778869629 31.919605255126953 33.609352111816406
4177500 298.925034 19.015401 279.909633	1671 23.02409791946411 32.41956043243408 21.14847755432129 23.558218002319336 21.55994987487793 25.82974624633789 31.464811325073242 33.37430953979492
4180000 299.137809 19.672090 279.465719	1672 23.408474922180176 32.9608793258667 22.583860397338867 23.19600486755371 21.213233947753906 26.64080047607422 31.96929359436035 33.95246505737305
4182500 299.343284 15.280491 284.062793	1673 23.09673833847046 32.49420642852783 21.56308937072754 23.50648307800293 21.110919952392578 26.20646095275879 31.02321434020996 33.9651985168457
4185000 299.532208 18.575191 280.957017	1674 23.499295234680176 33.00410079956055 20.984821319580078 24.559215545654297 22.051422119140625 26.401721954345703 32.023006439208984 33.98519515991211
4187500 299.716830 18.813196 280.903633	1675 23.805245876312256 33.477495193481445 22.547670364379883 24.435773849487305 21.804424285888672 26.433115005493164 31.627513885498047 35.327476501464844
4190000 299.898492 14.845849 285.052643	1676 23.880098819732666 33.53316879272461 22.46469497680664 24.116910934448242 23.407772064208984 25.531017303466797 32.01524353027344 35.05109405517578
4192500 300.080573 14.679781 285.400792	1677 23.98616361618042 33.7281608581543 22.367881774902344 24.71026611328125 22.525012969970703 26.341493606567383 32.48227310180664 34.97404861450195
4195000 300.232710 15.283260 284.949450	1678 23.814697265625 33.515071868896484 22.85557746887207 24.991024017333984 22.020906448364258 25.391281127929688 32.152679443359375 34.877464294433594
4197500 300.375664 19.410192 280.965472	1679 23.61751079559326 33.207101821899414 22.489513397216797 24.80156707763672 20.830373764038086 26.348588943481445 32.712730407714844 33.701473236083984
4200000 300.547717 18.235498 282.312219	1680 23.16840887069702 32.696767807006836 22.325607299804688 23.872282028198242 20.863710403442383 25.612035751342773 32.31209945678711 33.08143615722656
4202500 300.706790 14.866149 285.840642	1681 23.24293565750122 32.76984214782715 22.150259017944336 23.556352615356445 21.305805206298828 25.959325790405273 32.244873046875 33.2948112487793
4205000 300.870548 18.442618 282.427930	1682 23.283731937408447 32.830467224121094 22.505523681640625 23.99022102355957 21.116613388061523 25.52256965637207 32.88804626464844 32.77288818359375
4207500 301.075199 31.742783 269.332415	1683 23.31141185760498 32.77713966369629 22.709644317626953 23.850807189941406 20.885894775390625 25.799301147460938 32.06296920776367 33.491310119628906
4210000 301.263834 16.392980 284.870854	1684 23.209562301635742 32.66596794128418 22.30677032470703 23.562557220458984 21.467988967895508 25.500932693481445 32.124107360839844 33.207828521728516
4212500 301.441471 19.979428 281.462043	1685 23.473257064819336 33.057424545288086 21.839599609375 24.103403091430664 21.631519317626953 26.318506240844727 33.19364547729492 32.92120361328125
4215000 301.608957 15.970322 285.638635	1686 24.048853874206543 33.86797332763672 23.181015014648438 24.668882369995117 22.24620246887207 26.099315643310547 33.00894546508789 34.72700119018555
4217500 301.751234 14.684635 287.066600	1687 23.434978485107422 33.02540397644043 22.90328025817871 23.113698959350586 21.61149787902832 26.11143684387207 32.19578170776367 33.85502624511719
4220000 301.893591 17.913454 283.980137	1688 23.38071918487549 32.95168685913086 22.152130126953125 23.64723014831543 21.810104370117188 25.91341209411621 32.420989990234375 33.482383728027344
4222500 302.072073 17.043761 285.028312	1689 22.966838359832764 32.36108207702637 22.05840301513672 24.086849212646484 20.840824127197266 24.881277084350586 32.02748489379883 32.694679260253906
4225000 302.266630 19.432971 282.833659	1690 23.657752990722656 33.348838806152344 23.04871368408203 24.246109008789063 21.422574996948242 25.91361427307129 32.86734390258789 33.8303337097168
4227500 302.429577 22.120054 280.309522	1691 23.590566635131836 33.18835639953613 22.312763214111328 24.205242156982422 22.226070404052734 25.61819076538086 32.88016128540039 33.496551513671875
4230000 302.586576 17.895944 284.690632	1692 23.34971523284912 32.90493583679199 21.67034912109375 24.445871353149414 22.261295318603516 25.021345138549805 32.58354568481445 33.22632598876953
4232500 302.754186 17.079720 285.674466	1693 23.535953044891357 33.11122512817383 21.786170959472656 24.786739349365234 21.75166893005371 25.819232940673828 32.67007064819336 33.5523796081543
4235000 302.929477 17.299773 285.629704	1694 23.44859743118286 32.983506202697754 21.610370635986328 24.595090866088867 22.084718704223633 25.504209518432617 31.993913650512695 33.97309875488281
4237500 303.103112 20.063492 283.039620	1695 23.223193645477295 32.66672134399414 21.50794792175293 24.66105079650879 21.285049438476563 25.4387264251709 32.01642608642578 33.3170166015625
4240000 303.285671 23.388842 279.896830	1696 23.207804203033447 32.67233848571777 21.83184051513672 23.93372917175293 21.725446701049805 25.340200424194336 32.45780944824219 32.88686752319336
4242500 303.467676 19.836660 283.631016	1697 23.35914134979248 32.91548538208008 22.024660110473633 24.31683921813965 21.927663803100586 25.167402267456055 32.6782341003418 33.15273666381836
4245000 303.640422 16.039370 287.601052	1698 22.850217819213867 32.20613479614258 21.705570220947266 23.835060119628906 21.432464599609375 24.427776336669922 31.999374389648438 32.41289520263672
4247500 303.823193 26.390674 277.432519	1699 22.964844703674316 32.37796211242676 22.300640106201172 23.210800170898438 20.82996940612793 25.517969131469727 32.23237228393555 32.52355194091797
4250000 304.000269 13.344944 290.655325	1700 23.036427974700928 32.454161643981934 22.193065643310547 24.345121383666992 20.990215301513672 24.6173095703125 31.928651809692383 32.979671478271484
4252500 304.165216 18.788973 285.376243	1701 22.970143795013428 32.36802291870117 21.650638580322266 23.891565322875977 21.152231216430664 25.186140060424805 32.006256103515625 32.72978973388672
4255000 304.350863 22.075103 282.275760	1702 22.891746044158936 32.279802322387695 21.387636184692383 23.856895446777344 21.22794532775879 25.094507217407227 31.776351928710938 32.78325271606445
4257500 304.564339 24.335616 280.228723	1703 23.307034492492676 32.84843444824219 21.960329055786133 24.134191513061523 21.969085693359375 25.164531707763672 32.40576934814453 33.291099548339844
4260000 304.769335 15.876655 288.892680	1704 23.261216640472412 32.79531288146973 22.718446731567383 24.417818069458008 20.871461868286133 25.037139892578125 32.497581481933594 33.09304428100586
4262500 304.966164 16.547314 288.418850	1705 23.10157823562622 32.57100486755371 22.318103790283203 23.69875717163086 21.027320861816406 25.362131118774414 32.84259796142578 32.29941177368164
4265000 305.153668 20.437227 284.716441	1706 23.374841690063477 32.93834114074707 22.358783721923828 23.895200729370117 22.052902221679688 25.192480087280273 33.108638763427734 32.768043518066406
4267500 305.312384 12.294328 293.018057	1707 23.75330877304077 33.47835350036621 22.23330307006836 24.56780433654785 22.768590927124023 25.44353675842285 33.323326110839844 33.63338088989258
4270000 305.461776 13.087770 292.374005	1708 23.729724407196045 33.42908477783203 22.33988380432129 23.913991928100586 21.505578994750977 27.159442901611328 33.57056427001953 33.28760528564453
4272500 305.602736 14.566420 291.036317	1709 23.043960094451904 32.55245590209961 22.501758575439453 22.916561126708984 21.424036026000977 25.333484649658203 33.017906188964844 32.087005615234375
4275000 305.751703 22.906837 282.844866	1710 23.028393268585205 32.45916557312012 22.100873947143555 23.652923583984375 21.37957191467285 24.98020362854004 32.70756912231445 32.21076202392578
4277500 305.918746 19.053878 286.864868	1711 23.2845778465271 32.76523780822754 21.944141387939453 23.96758460998535 21.218509674072266 26.008075714111328 33.6331901550293 31.89728546142578
4280000 306.095169 18.947456 287.147713	1712 23.39810562133789 32.99382400512695 22.240026473999023 24.629493713378906 21.51548194885254 25.207420349121094 33.48215866088867 32.505489349365234
